ECTRL ID,Surplus Weight
27850253,710.03830137195
27851509,99.65123240312006
27851445,278.47620850414654
27851463,199.31159997054806
27851815,107.72868289923423
27852084,145.4399353461568
27852140,244.82762296284406
27852424,112.29462947253752
27852598,65.48160867359805
27852563,84.43216366904988
27852617,133.07912745353457
27852802,442.35467322372665
27852907,326.26126340192997
27852964,78.45353986819799
27853481,77.12394484739883
27854147,79.77724822432947
27854089,45.134174004742256
27854138,81.27226948455399
27854102,204.58937330779233
27853895,61.39286486933939
27854369,146.1292168559512
27854490,168.1695914343429
27854213,100.30447969979974
27854614,62.57092068559617
27854437,133.5328369413419
27854761,139.38936737126824
27855012,60.2221275375028
27854913,174.03288806598675
27855327,94.40424890115682
27853796,158.6815157548088
27855383,202.55308478508098
27851658,1230.0922338472021
27853377,492.37314832381526
27853719,492.4946730876745
27855333,95.90927729188819
27856592,285.84930835646776
27856384,1293.9749892243176
27857170,601.2099828321589
27859172,580.3541575774116
27859564,118.33813362875318
27860458,285.54367433148605
27860255,306.0517905049101
27864965,589.821227154392
27862846,79.74156283827801
27862115,333.4527458999269
27862912,285.5303933111691
27863297,331.3318961355925
27864065,118.454459411344
27864494,333.71975035270134
27864474,184.39066523376763
27864767,105.01563447862709
27863753,288.60303601931
27865014,112.93037929133725
27865020,300.9147348046142
27865274,432.589963912838
27864492,162.33336289448346
27865361,114.72530772102343
27865692,911.1481690647349
27865441,125.75689690176262
27865174,234.9019393548751
27865200,935.0266448047498
27865774,303.9718420978495
27865870,109.2382440735193
27865775,196.91851242124955
27865931,294.52956555170243
27865305,128.6141054037801
27866196,1356.462618932945
27865824,167.42838039513765
27866100,162.231124414305
27866261,135.06319140421303
27865784,227.61522348371994
27865927,173.07450221398568
27866174,63.672753058999774
27866289,245.0463989236816
27866555,147.87351343704918
27866311,130.6531266028572
27866136,391.8344556260338
27866758,327.09245941376696
27866665,264.5288217424603
27866917,123.40601592049536
27866895,45.07372662557107
27867008,125.59973996491394
27866975,115.03324969411584
27866946,151.991038457966
27867204,514.889576745091
27866856,127.65431731402686
27867294,115.12359479581491
27867066,340.95252757470803
27867276,59.36515330355014
27867454,296.3084848629912
27867323,48.59481138293904
27867270,94.42094785712862
27867349,78.8054517997888
27867419,115.14203548525602
27867612,86.51637713597765
27867425,482.966461578226
27867743,83.75292312128273
27868045,97.84479145625352
27867889,74.27891752630816
27867679,253.02988342674675
27868139,167.51362741319596
27867813,244.2962946263762
27868166,140.84575938629982
27868398,142.0234711862797
27868056,297.3060953409316
27868077,348.0023197078674
27868283,175.6073091820788
27868434,37.58099681150985
27868945,526.264439069551
27868976,854.3742243997023
27868529,70.51730236427929
27868565,126.36885589423015
27868485,152.03995412684534
27868428,236.66023162784518
27868651,273.1317953793321
27868906,172.9508752685014
27869074,144.92761446514777
27868886,99.66654583691586
27868716,318.6854969988624
27869018,84.45078887597897
27868866,275.35739416664103
27868735,125.723203869547
27869176,238.53928263691603
27869610,94.53792328580296
27869323,158.85168676123982
27869549,1274.7679198529995
27868895,78.57918209422081
27869325,433.6920470992165
27869631,295.61102529752503
27869675,268.71864081093406
27869779,258.45083767202874
27869865,71.44848481285031
27869569,133.44033207920845
27869739,171.29115531419643
27869558,48.17029616289441
27869728,98.85727166225297
27869695,218.17300816634477
27869806,401.0946144159491
27870095,147.16830030879825
27870503,130.50191922883295
27870539,120.02464122595497
27870901,97.69604224254293
27870824,190.85724085948073
27870900,110.14720400077671
27870705,99.41339266078724
27870884,332.58951344125995
27870988,37.55861890764718
